cenlon,cenlat,rgi_area_km2,dem_mean_elev,dem_max_elev,dem_min_elev,tstar_avg_temp_mean_elev,tstar_avg_prcp,rcenlon,rcenlat,n_glaciers
-112.5,47.5,0.31500000000000006,2467.8409016927085,2530.75,2394.6666666666665,1.7673030353662058,485.8070398862062,-113.0,47.0,12
-112.5,48.5,0.7740000000000005,2407.1379315776207,2487.935483870968,2328.3548387096776,1.224725131190041,549.2123231223321,-113.0,48.0,31
-112.5,49.5,0.5850000000000001,2299.80986328125,2429.1,2198.0,1.1482548742014862,610.2130253576462,-113.0,49.0,10
-113.5,39.5,0.094,3733.765625,3879.0,3385.0,-3.017617901864672,431.69408368756694,-114.0,39.0,1
-113.5,47.5,1.061,2529.8181501116073,2652.8571428571427,2436.0,0.392339039302427,468.99356139925777,-114.0,47.0,7
-113.5,48.5,3.1219999999999994,2432.8807750883557,2543.904761904762,2330.7619047619046,0.7299471841540741,534.1138192427325,-114.0,48.0,42
-113.5,49.5,37.15200000000002,2314.2427536984706,2442.9574468085107,2205.2101063829787,-0.14498907729332802,743.0382476977338,-114.0,49.0,376
-113.5,76.5,1.611,486.0536804199219,531.0,324.0,-20.213307413174327,77.58184776306152,-114.0,76.0,1
-114.5,44.5,2.0099999999999976,2892.9156476947624,2972.676056338028,2817.6338028169016,-0.596734067470032,602.3766188947791,-115.0,44.0,71
-114.5,50.5,7.104000000000001,2697.112822265625,2881.84,2528.6,-4.223272425720391,762.7087334732547,-115.0,50.0,25
-114.5,51.5,20.519999999999996,2678.2193969726563,2904.4,2499.1,-4.308439796392475,758.7268908943665,-115.0,51.0,40
-114.5,75.5,53.263999999999996,638.334716796875,724.0,454.0,-19.705306947728797,105.98332557678225,-115.0,75.0,1
-114.5,76.5,57.326,541.2381713867187,583.6,370.8,-19.90795315218612,91.63881103515625,-115.0,76.0,5
-115.5,48.5,0.704,2069.68359375,2253.75,1931.0,0.6171240143974219,815.1408563921528,-116.0,48.0,4
-115.5,50.5,19.841,2691.7003355634974,2895.9574468085107,2511.574468085106,-4.667916648124401,1060.8554578436833,-116.0,50.0,47
-115.5,51.5,48.68799999999994,2685.0951957370926,2910.3217391304347,2498.965217391304,-5.832342008697991,923.3866739659887,-116.0,51.0,115
-115.5,52.5,70.96899999999994,2777.3878606160483,2979.8645833333335,2599.2395833333335,-5.826461097431832,1002.1489342289591,-116.0,52.0,96
-116.5,45.5,1.0970000000000004,2691.8595377604165,2756.822222222222,2630.9333333333334,-1.2941569462586078,741.3560520978813,-117.0,45.0,45
-116.5,50.5,114.07799999999992,2631.708116167047,2832.7359550561796,2420.258426966292,-4.605294595290453,1190.4790338362059,-117.0,50.0,178
-116.5,51.5,312.4599999999995,2544.8354575929666,2763.269129287599,2324.765171503958,-4.909934656529404,1415.2909650644979,-117.0,51.0,379
-116.5,52.5,590.2800000000008,2660.954256151543,2910.7274590163934,2423.1967213114754,-5.736390795846772,1140.4961757521733,-117.0,52.0,489
-116.5,53.5,46.44699999999999,2763.1618370643027,2991.596153846154,2556.0384615384614,-5.753837604654345,1024.7268799419742,-117.0,53.0,52
-117.5,37.5,6.350999999999994,3762.0931637942135,3870.1703296703295,3674.0384615384614,-0.15846200320866136,631.2654732471143,-118.0,37.0,182
-117.5,50.5,0.792,2503.6810302734375,2620.0,2386.5,-3.7075294577103595,1247.7602584592757,-118.0,50.0,6
-117.5,51.5,209.99599999999992,2410.75399344308,2608.9920634920636,2222.6031746031745,-4.515420878601737,1667.457526359944,-118.0,51.0,380
-117.5,52.5,736.1689999999994,2498.338724369263,2738.749174917492,2266.420792079208,-5.134727846148376,1339.0288072629737,-118.0,52.0,607
-117.5,53.5,39.550999999999995,2551.1868896484375,2798.402777777778,2343.75,-4.917330770797412,1029.969613679592,-118.0,53.0,72
-118.5,36.5,0.23,3446.735870361328,3541.125,3372.5,1.662327328455062,605.102223193261,-119.0,36.0,8
-118.5,37.5,14.204000000000002,3652.9769179400278,3745.4117647058824,3579.505882352941,0.22861138619864202,704.3232827109605,-119.0,37.0,340
-118.5,38.5,12.582999999999986,3454.8377669996516,3530.0318471337578,3388.372611464968,0.5096712924516941,840.7598012926402,-119.0,38.0,314
-118.5,51.5,51.578,2366.114841835172,2552.078431372549,2173.627450980392,-3.6016953077909393,1501.1380141449458,-119.0,51.0,51
-118.5,52.5,291.6390000000001,2349.2684316483756,2561.7513227513227,2132.058201058201,-3.9522925054270788,1220.094686718022,-119.0,52.0,378
-118.5,53.5,258.749,2474.116791411713,2711.2762237762236,2271.0244755244757,-3.7743098281103706,969.1743820014026,-119.0,53.0,286
-118.5,54.5,0.09300000000000001,2470.730712890625,2547.0,2411.0,-3.3447823869758757,858.1220921178017,-119.0,54.0,1
-119.5,38.5,1.7349999999999985,3140.1304329885565,3195.2957746478874,3086.394366197183,1.5383400621885304,917.4044819822742,-120.0,38.0,71
-119.5,48.5,0.091,2349.919189453125,2477.0,2255.0,-1.8161815044812926,1105.0412610700052,-120.0,48.0,3
-119.5,49.5,0.075,2470.61083984375,2635.0,2249.0,-4.278397077135753,769.9905429717033,-120.0,49.0,1
-119.5,52.5,44.239000000000004,2304.7898297991073,2472.089285714286,2139.5178571428573,-3.4347545030758186,1092.1866751288492,-120.0,52.0,56
-119.5,53.5,582.7099999999998,2390.441255302839,2616.8387096774195,2152.52688172043,-3.2344389835514726,1077.384233698534,-120.0,53.0,465
-119.5,54.5,72.87900000000008,2204.5490639046448,2472.6301369863013,1991.972602739726,-2.372022675834423,879.841676976183,-120.0,54.0,73
-120.5,40.5,0.02,2680.9423828125,2729.0,2634.0,1.3553132746122118,1165.468789002203,-121.0,40.0,1
-120.5,46.5,15.066000000000003,2364.643856272978,2518.6666666666665,2243.9803921568628,-1.5015187447801281,1712.5585847256575,-121.0,46.0,51
-120.5,47.5,4.749999999999997,2084.496538582495,2187.9661016949153,1981.2203389830509,-0.5066867692739226,1640.0040319113903,-121.0,47.0,59
-120.5,48.5,99.17900000000023,2056.487535101343,2188.206827309237,1936.062248995984,-1.1251771988103194,1539.920319534716,-121.0,48.0,498
-120.5,49.5,102.97600000000031,1949.593965469652,2082.62101910828,1830.6433121019109,-0.9661914190741806,1448.8004744415582,-121.0,49.0,628
-120.5,52.5,0.402,2358.347900390625,2464.0,2240.6666666666665,-3.1676485337545537,1133.2566948019048,-121.0,52.0,3
-120.5,53.5,107.58400000000012,2257.902400346236,2436.981818181818,2079.7272727272725,-2.765585155066635,1063.5937300226203,-121.0,53.0,110
-120.5,54.5,79.616,2118.8927300635805,2357.7659574468084,1897.8085106382978,-2.6374405035291977,872.949477669239,-121.0,54.0,94
-120.5,55.5,24.55,2002.4949747721355,2178.133333333333,1860.1,-2.0207584409134567,874.3400920843308,-121.0,55.0,30
-121.5,40.5,0.128,2917.9522879464284,2998.1428571428573,2813.285714285714,-0.3378781627460716,1236.7146863568212,-122.0,40.0,7
-121.5,41.5,4.897,3535.7513253348216,3956.1428571428573,3186.4285714285716,-5.1437292677382045,1239.1472692428094,-122.0,41.0,7
-121.5,44.5,12.937999999999992,2414.4657056403885,2492.8257575757575,2345.242424242424,-0.028410733649528463,1329.4953628064598,-122.0,44.0,133
-121.5,45.5,27.608999999999984,2072.473283122357,2225.0676691729323,1945.6315789473683,0.8370190039188083,1641.7553711146586,-122.0,45.0,133
-121.5,46.5,12.398999999999996,2269.5171808416194,2408.1454545454544,2151.7818181818184,-1.2931425604098226,1941.178975966109,-122.0,46.0,55
-121.5,47.5,92.75300000000004,2279.526812466708,2459.9488636363635,2127.6420454545455,-1.1271921225916766,2262.647954444984,-122.0,47.0,177
-121.5,48.5,2.3699999999999997,1491.5408196700246,1663.7894736842106,1359.8947368421052,1.6669255945057142,1908.560401316774,-122.0,48.0,19
-121.5,49.5,81.32200000000013,1756.7824645996093,1911.604347826087,1618.395652173913,0.05764129658586042,1767.1059405708047,-122.0,49.0,231
-121.5,50.5,98.47399999999999,2129.441781795726,2303.9764705882353,1961.7588235294118,-1.9126987052282662,1272.960708108282,-122.0,50.0,170
-121.5,51.5,3.7350000000000003,2396.240926106771,2595.25,2241.75,-3.6831949115746347,818.0251655004358,-122.0,51.0,12
-121.5,55.5,0.867,1891.1434936523438,2065.0,1761.0,-2.4938558423317154,826.8889716732887,-122.0,55.0,4
-122.5,41.5,1.88,2413.0564819335937,2500.2,2344.133333333333,0.9029048007718569,1274.6117907757039,-123.0,41.0,30
-122.5,48.5,5.461999999999998,1808.010154724121,1890.2410714285713,1737.6517857142858,1.212512815008431,2710.1482803142576,-123.0,48.0,113
-122.5,50.5,694.2409999999992,2049.5709282508265,2242.5596153846154,1837.6942307692307,-1.4141679159967155,1533.0068487407814,-123.0,50.0,521
-122.5,51.5,208.07900000000004,2328.3786579521816,2500.625386996904,2155.1826625387,-2.9595844734113834,1057.874462635906,-123.0,51.0,323
-122.5,56.5,0.41700000000000004,1982.4755859375,2213.0,1803.0,-4.363375107730283,703.271629776493,-123.0,56.0,1
-123.5,48.5,31.115000000000006,1691.4068443561423,1792.551724137931,1588.0275862068966,1.7139628103936877,2896.799661015218,-124.0,48.0,146
-123.5,50.5,294.8179999999999,1962.050114280299,2159.8190789473683,1746.8092105263158,-0.9843580564280799,1554.3172721463673,-124.0,50.0,305
-123.5,51.5,1581.2849999999996,2229.620474599136,2470.4770642201834,1973.078636959371,-2.157432852557261,1237.9314168657265,-124.0,51.0,763
-123.5,52.5,0.629,2387.721923828125,2628.0,2194.5,-4.950802807753236,744.8550952049993,-124.0,52.0,2
-123.5,57.5,64.36399999999998,2272.0971382759712,2526.3513513513512,2039.2297297297298,-5.722954043314317,584.8899285463635,-124.0,57.0,74
-123.5,58.5,16.52,2229.1384205537684,2457.9411764705883,2033.8823529411766,-5.549703502830627,567.3975852698483,-124.0,58.0,34
-124.5,50.5,6.1709999999999985,1709.93716796875,1836.56,1593.92,1.4020543587533498,2215.7376171776555,-125.0,50.0,25
-124.5,51.5,1679.873999999999,2030.1851583986866,2283.4885204081634,1763.6964285714287,-1.1726157697029684,1359.773856994334,-125.0,51.0,785
-124.5,52.5,155.7660000000001,2277.865956130537,2545.78640776699,2049.0145631067962,-2.873646482632134,1191.5437672594462,-125.0,52.0,206
-124.5,58.5,322.4830000000002,2239.4146224975584,2459.6825,2038.85,-5.913283950638329,539.513990364013,-125.0,58.0,400
-124.5,59.5,4.306,2375.3385145399307,2543.5555555555557,2167.0,-7.229252090591173,527.5350851489651,-125.0,59.0,9
-125.5,49.5,3.46,1500.395472935268,1649.0,1335.0,1.8223033733708554,2599.044111274684,-126.0,49.0,7
-125.5,50.5,3.8229999999999995,1603.5035918264678,1725.3030303030303,1487.1818181818182,1.8494644737489188,2497.026879978273,-126.0,50.0,33
-125.5,51.5,593.2850000000002,1805.1989654029549,2027.8463687150838,1554.4189944134077,-0.4923375705701923,1667.5132523777102,-126.0,51.0,358
-125.5,52.5,1551.2060000000015,2032.6290427430035,2320.27397260274,1734.2551369863013,-1.9376960615220196,1508.108200713505,-126.0,52.0,585
-125.5,53.5,3.3400000000000003,1805.2911725725446,2116.4285714285716,1608.5714285714287,-1.4379740063820639,1411.6151724222068,-126.0,53.0,7
-125.5,56.5,9.574,2062.464986866918,2182.9137931034484,1944.4310344827586,-5.213508594000328,554.7975033854487,-126.0,56.0,58
-125.5,57.5,1.3429999999999997,2080.3333333333335,2209.5555555555557,1972.5555555555557,-5.343871413710786,522.3409544749927,-126.0,57.0,9
-125.5,58.5,14.256000000000002,2177.6160278320312,2386.1,1992.85,-6.272627398013445,513.3161335212952,-126.0,58.0,20
-125.5,59.5,0.47600000000000003,2278.661376953125,2425.0,2125.5,-7.0362134326986014,515.508767355642,-126.0,59.0,2
-125.5,62.5,0.16699999999999998,1929.4736328125,2047.0,1792.0,-9.273869669220524,509.48231789373574,-126.0,62.0,1
-125.5,63.5,0.269,2283.98876953125,2417.0,2129.0,-11.776580103447792,501.3949177280548,-126.0,63.0,2
-126.5,50.5,2.3840000000000003,1421.4030029296875,1574.2,1274.4,2.033142029583913,2746.109280021422,-127.0,50.0,5
-126.5,51.5,66.35400000000004,1583.287132956765,1750.2613636363637,1402.1477272727273,0.41326594565591196,1974.6954447782625,-127.0,51.0,90
-126.5,52.5,281.77300000000065,1684.8186758257486,1876.9334975369459,1490.8251231527095,-0.6595920835863965,2032.4419281175583,-127.0,52.0,407
-126.5,53.5,380.50300000000067,1708.703399518,1905.7687595712098,1499.8621745788669,-1.6304679989241273,1987.4011595819543,-127.0,53.0,656
-126.5,54.5,27.676000000000002,1881.2943460215693,2036.9239130434783,1731.5108695652175,-3.3369276104636914,1516.1677579374173,-127.0,54.0,92
-126.5,55.5,8.455,1994.2602403428818,2205.6111111111113,1809.6666666666667,-4.865152096933119,651.9928481604463,-127.0,55.0,18
-126.5,56.5,133.77900000000005,1964.5355542732007,2150.478787878788,1774.0424242424242,-4.7086993196109415,585.52574321415,-127.0,56.0,166
-126.5,57.5,17.504,1978.2296765385843,2129.387755102041,1843.2448979591836,-5.050258380185888,506.36847664140555,-127.0,57.0,50
-126.5,58.5,17.774,2141.1615525337115,2316.0,1986.109589041096,-6.37876282283219,465.84648841085834,-127.0,58.0,73
-126.5,62.5,43.12800000000001,1983.1277605191929,2107.6141732283463,1867.2992125984251,-9.1097845482437,542.1513706469865,-127.0,62.0,127
-126.5,63.5,9.794,2146.343710763114,2316.8214285714284,1989.3214285714287,-10.472193129893496,530.0655881064279,-127.0,63.0,28
-127.5,52.5,0.21700000000000003,1402.890625,1523.0,1286.0,0.011130493242167167,3212.102548414661,-128.0,52.0,2
-127.5,53.5,351.6439999999999,1458.2324481552146,1616.649368863955,1285.1318373071529,-0.522859057308904,2650.6491294846696,-128.0,53.0,713
-127.5,54.5,300.78899999999993,1724.6540615081788,1918.0958333333333,1527.5020833333333,-2.32370305724852,1839.3624048024897,-128.0,54.0,481
-127.5,55.5,77.81999999999988,1850.2831198952415,2085.431818181818,1618.7651515151515,-3.418940592088795,1017.7697649174544,-128.0,55.0,132
-127.5,56.5,40.88800000000005,1824.3161431206597,1974.4444444444443,1679.6888888888889,-3.8697995575910276,634.3801847928227,-128.0,56.0,90
-127.5,57.5,37.29499999999998,1944.0713992813257,2076.854368932039,1817.0291262135922,-4.701102743316901,510.1684144513201,-128.0,57.0,103
-127.5,58.5,2.7559999999999993,2052.9949544270835,2216.9166666666665,1902.3333333333333,-6.585425017237213,434.1661714266704,-128.0,58.0,12
-127.5,61.5,0.069,1643.7861328125,1755.0,1555.0,-8.829204430002545,551.801745457803,-128.0,61.0,1
-127.5,62.5,313.403,2015.2369234854714,2182.8859649122805,1838.4934210526317,-9.366330508322202,572.5904926575834,-128.0,62.0,456
-127.5,63.5,12.487,2061.367967878069,2228.8571428571427,1916.1785714285713,-10.313910231028697,537.9791458956107,-128.0,63.0,28
-128.5,53.5,1.431,1303.708251953125,1463.5,1214.0,0.1994064404272056,3225.9763467111893,-129.0,53.0,2
-128.5,54.5,134.6270000000001,1455.9411672335953,1641.0335820895523,1254.6567164179105,-0.4991660053504984,2558.2076232440063,-129.0,54.0,268
-128.5,55.5,411.10399999999976,1643.3666349970192,1841.1526104417671,1422.5562248995984,-1.502171813473549,1769.5703738421507,-129.0,55.0,499
-128.5,56.5,66.51899999999995,1650.2968874953863,1820.4488188976377,1464.1653543307086,-2.813836842706787,1107.437172313144,-129.0,56.0,127
-128.5,57.5,112.9850000000001,1874.9396706531397,2007.4881516587677,1742.3364928909953,-4.17689250977697,687.7168027631704,-129.0,57.0,211
-128.5,58.5,8.225,2062.724519149117,2218.9565217391305,1905.608695652174,-5.830031120435607,480.41250413784985,-129.0,58.0,23
-128.5,61.5,0.522,1680.8196533203125,1782.4,1588.2,-8.138135464164424,536.7333535815824,-129.0,61.0,5
-128.5,62.5,53.79099999999999,1830.7683191132128,1973.1929824561403,1696.719298245614,-8.553160332395978,549.0651603731828,-129.0,62.0,171
-128.5,63.5,23.954000000000004,2024.9502914891098,2205.181818181818,1857.4242424242425,-10.56797370600844,512.1535358041144,-129.0,63.0,66
-128.5,64.5,0.7939999999999999,2077.203826904297,2227.25,1929.75,-12.355747700302455,402.296401952928,-129.0,64.0,4
-129.5,54.5,27.61400000000001,1352.9244866004358,1510.8846153846155,1196.076923076923,-0.03700111515477474,2698.7990433780496,-130.0,54.0,52
-129.5,55.5,95.952,1440.9787037608387,1623.6923076923076,1257.978021978022,-0.8338240699809388,2106.4101041318536,-130.0,55.0,182
-129.5,56.5,1922.065999999996,1612.8834672171809,1845.922422954304,1347.0116896918173,-1.9639747883590362,1493.9091128205646,-130.0,56.0,942
-129.5,57.5,403.526,1787.4726058853257,1963.8065268065268,1607.02331002331,-3.863757374886853,927.8142317355054,-130.0,57.0,430
-129.5,58.5,3.6010000000000004,1956.2078276134673,2102.2380952380954,1823.904761904762,-5.675679545449943,566.7379545126826,-130.0,58.0,21
-129.5,63.5,76.391,2055.838156760276,2246.198198198198,1863.0720720720722,-11.437758648028165,397.848585576992,-130.0,63.0,111
-129.5,64.5,3.157,2099.911669921875,2273.3,1941.4,-12.522229756735587,384.5526137050506,-130.0,64.0,10
-129.5,65.5,1.169,2186.9238891601562,2375.5,1968.75,-13.231850426855027,353.0161956171835,-130.0,65.0,4
-130.5,56.5,480.6199999999994,1436.158274936829,1618.0609951845906,1220.1284109149278,-1.3303517382164034,1945.8113032353058,-131.0,56.0,623
-130.5,57.5,1725.7249999999972,1725.0384491335285,1968.7409440175632,1448.6728869374315,-3.3658821931237273,1373.1598355419285,-131.0,57.0,911
-130.5,58.5,80.20100000000004,2047.0889385516828,2286.6,1800.5692307692307,-5.695249383919811,960.057471175655,-131.0,58.0,65
-130.5,63.5,1.3300000000000003,1847.8816833496094,1987.5,1715.5,-10.872775316294128,323.09372108521,-131.0,63.0,8
-130.5,64.5,94.85000000000001,2014.5201133728028,2215.4125,1826.80625,-11.29572167284663,331.5005671047394,-131.0,64.0,160
-130.5,65.5,10.029,2163.884506225586,2354.8125,1969.4375,-12.786370648208239,326.257490984086,-131.0,65.0,16
-131.5,56.5,82.69400000000006,1253.1934825755932,1405.4506172839506,1079.0802469135801,-0.2033889422444009,2161.424840643793,-132.0,56.0,163
-131.5,57.5,2066.100000000005,1485.0478034600978,1742.3567073170732,1219.469512195122,-2.0109287438269003,1763.2462698977797,-132.0,57.0,657
-131.5,58.5,614.7870000000005,1861.6993553126783,2111.6027397260273,1615.63698630137,-4.731717077394177,1388.4566855562798,-132.0,58.0,438
-131.5,61.5,0.39799999999999996,1576.2611083984375,1653.0,1468.0,-7.194769209103477,313.72067655747935,-132.0,61.0,1
-131.5,64.5,0.6849999999999999,1850.8746337890625,1954.5,1757.75,-10.56113937741505,312.0501438017815,-132.0,64.0,4
-131.5,65.5,4.4,2051.5875142415366,2206.5,1908.25,-12.079348618970082,297.35084269944065,-132.0,65.0,12
-132.5,57.5,930.7219999999988,1379.780379953692,1613.7354838709678,1131.0806451612902,-1.5247304235750032,2101.0856788157253,-133.0,57.0,310
-132.5,58.5,2336.2330000000006,1566.033727030355,1814.4830677290836,1298.418326693227,-3.328113885406757,1646.699519230876,-133.0,58.0,1005
-132.5,59.5,71.77800000000005,1618.93459492345,1861.1451612903227,1407.024193548387,-4.5557037252297565,1248.175691758234,-133.0,59.0,124
-132.5,65.5,3.491000000000001,1924.9381760817307,2108.6923076923076,1766.6923076923076,-11.245253211396617,284.2032291213573,-133.0,65.0,13
-133.5,57.5,0.5449999999999999,912.8187622070312,1020.4,823.4,0.22528515203799201,3190.4887033770165,-134.0,57.0,5
-133.5,58.5,357.9320000000001,1231.7952475646719,1428.286307053942,1021.4896265560166,-2.3374106392708582,1841.0239321306663,-134.0,58.0,242
-133.5,59.5,2643.063999999999,1602.1568892253367,1856.1030444964872,1339.9250585480095,-4.260653392566972,907.9233972435183,-134.0,59.0,427
-133.5,60.5,1.2209999999999999,1838.9443603515624,1959.4,1711.8,-7.301309248347616,413.1917550240793,-134.0,60.0,5
-133.5,64.5,1.173,1945.024169921875,2149.0,1733.5,-10.823695064194824,281.0608910837481,-134.0,64.0,2
-133.5,65.5,1.0870000000000002,1943.4465576171874,2126.0,1792.2,-11.695606072884136,279.4986766593687,-134.0,65.0,5
-134.5,56.5,0.175,929.310791015625,1034.0,865.0,0.9917434634281171,4000.0,-135.0,56.0,1
-134.5,57.5,75.68399999999998,1057.560400390625,1203.7096774193549,905.3032258064516,0.20834704046550226,3145.9300822366213,-135.0,57.0,155
-134.5,58.5,17.871,1114.8536743164063,1296.85,900.2,-1.2409288864028334,1338.3571863137524,-135.0,58.0,20
-134.5,59.5,1405.6610000000012,1374.28908273493,1598.403247631935,1149.2165087956698,-3.0070283427833444,907.2871711055061,-135.0,59.0,740
-134.5,60.5,190.05900000000008,1684.9298492948888,1890.7796610169491,1490.671186440678,-5.229852838513918,511.3507470715427,-135.0,60.0,295
-135.5,58.5,0.29,855.7942810058594,999.5,782.0,0.751229914339246,1745.78947566863,-136.0,58.0,2
-135.5,59.5,1210.5890000000004,1223.5509362314262,1429.2614379084966,1014.9526143790849,-2.404341714553405,1079.157318588454,-136.0,59.0,612
-135.5,60.5,670.6999999999996,1746.7603890555245,1962.8803088803088,1544.853281853282,-5.69159831369823,567.9603041577591,-136.0,60.0,518
-136.5,58.5,15.874999999999996,890.3487215909091,1068.8484848484848,713.8484848484849,-0.6828648400022868,1845.1034740295108,-137.0,58.0,33
-136.5,59.5,3465.277,1341.8467705012047,1632.1666666666667,1038.5783475783476,-2.8600763497449377,1355.9273184124318,-137.0,59.0,702
-136.5,60.5,228.84099999999987,1693.6958117733634,1922.0710900473935,1480.4170616113745,-6.141243494558877,786.4030499883324,-137.0,60.0,211
-136.5,61.5,5.1739999999999995,1632.9407169117646,1826.1764705882354,1487.1764705882354,-6.771844601858355,373.53488874562095,-137.0,61.0,17
-137.5,59.5,1749.164999999999,1242.9790438786606,1515.579754601227,971.717791411043,-3.121436220110794,1688.2380263024488,-138.0,59.0,326
-137.5,60.5,2116.2639999999988,1567.7522321393412,1795.3645161290322,1330.4387096774194,-5.45251160361364,1059.2332067882207,-138.0,60.0,620
-137.5,61.5,135.29999999999998,1955.1703848209022,2173.0440251572327,1767.1635220125786,-7.792754240560135,544.1241623423604,-138.0,61.0,159
-138.5,59.5,159.31500000000014,841.4559698337462,1015.219512195122,664.0731707317074,-1.0480156174017505,2144.6972845508208,-139.0,59.0,82
-138.5,60.5,3031.3889999999974,1177.9186468477603,1395.3472222222222,962.050925925926,-2.912831185324645,1944.282603086343,-139.0,60.0,432
-138.5,61.5,1876.4759999999992,2377.7916805353198,2641.2186495176848,2104.32154340836,-9.592223167677329,670.9289428433167,-139.0,61.0,311
-13.5,65.5,2.7230000000000003,992.4718976702009,1096.142857142857,875.0,-2.0556303133143157,1350.2973551385417,-14.0,65.0,14
-13.5,66.5,1.2550000000000001,764.9729248046875,922.2,651.0,-1.2287437662323366,1185.4487231839087,-14.0,66.0,5
-13.5,81.5,0.853,249.49125162760416,277.6666666666667,226.66666666666666,-14.815354695326855,324.8920931990429,-14.0,81.0,3
-139.5,60.5,7072.066000000002,1400.9028620967158,1757.585185185185,1112.8814814814814,-3.6330502045805684,2080.1560347980653,-140.0,60.0,135
-139.5,61.5,1991.0079999999996,2582.457862854004,2914.19921875,2239.9765625,-10.44465533419695,818.6738439535222,-140.0,61.0,256
-139.5,62.5,4.973000000000001,1632.1671142578125,1752.8095238095239,1508.6666666666667,-8.11547060456136,606.1176740303566,-140.0,62.0,21
-140.5,60.5,1026.0130000000004,1330.243127342162,1593.7479674796748,1099.4146341463415,-2.906270985428734,1998.0430860156846,-141.0,60.0,123
-140.5,61.5,4096.2840000000015,2496.0865369198928,2798.935323383085,2194.945273631841,-9.587317983450863,1123.8278342531069,-141.0,61.0,402
-140.5,62.5,215.678,2276.681070261988,2546.8793103448274,2033.9137931034484,-10.775770684924398,770.9650964567198,-141.0,62.0,116
-141.5,60.5,4935.556999999997,1404.568702697754,1702.3235294117646,1117.5220588235295,-3.6161576579719004,1995.828382982837,-142.0,60.0,136
-141.5,61.5,1936.1520000000016,2064.4612626700564,2293.5905172413795,1842.7543103448277,-7.87797750848805,1366.0645077640727,-142.0,61.0,696
-141.5,62.5,724.4639999999998,2260.603505899618,2500.214285714286,2019.901098901099,-10.122925322037863,807.9918685419517,-142.0,62.0,364
-142.5,60.5,33.653000000000006,1114.3926127363995,1268.7682926829268,962.1951219512196,-2.546196251087295,2102.4659488440866,-143.0,60.0,82
-142.5,61.5,988.7589999999998,1644.4426633328367,1845.415254237288,1468.593220338983,-5.324013392345119,1606.051265552203,-143.0,61.0,355
-142.5,62.5,2454.2649999999994,2171.4595940891195,2425.342036553525,1916.9869451697127,-9.446005956923623,840.4640506837881,-143.0,62.0,383
-142.5,69.5,7.524000000000001,2003.32001953125,2177.2,1814.2,-18.86893103819664,135.98805337767448,-143.0,69.0,10
-143.5,60.5,1302.583,1001.8035074869791,1401.7083333333333,703.625,-1.755826972959378,2198.792363244744,-144.0,60.0,24
-143.5,61.5,1636.54,1498.3396437455467,1723.657980456026,1306.328990228013,-4.581248480009081,1639.9705690140797,-144.0,61.0,614
-143.5,62.5,1547.095000000001,2158.3812436541066,2524.1191335740073,1844.014440433213,-8.920225287702788,793.1527036265052,-144.0,62.0,277
-143.5,63.5,114.89300000000001,1984.890961316167,2273.6326530612246,1755.3265306122448,-10.671999702765008,269.7894545243437,-144.0,63.0,49
